created_at	conversation_id	response_type	prompt_version	processor_version	stop_reason	tools	preceding_user_message
2026-02-27 20:08:34.230128+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	voy a pedir un matcha
2026-02-27 20:08:11.504125+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	hola
2026-02-27 18:05:56.19856+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	que venden
2026-02-27 05:04:14.999614+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	chai
2026-02-27 05:03:59.644124+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	hola
2026-02-27 05:03:08.615984+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	quiero un americano chico frio
2026-02-27 05:02:54.104657+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	quiero un cafe
2026-02-27 05:02:40.428287+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	hola
2026-02-26 02:36:55.720354+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	pasame la ubicación
2026-02-26 02:33:49.138322+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	donde estan?
2026-02-25 22:12:13.801352+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	dulces sin cafeina cuales tienes
2026-02-25 22:11:39.918625+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	una bebida dulce?
2026-02-25 22:11:06.644488+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	que vendes
2026-02-25 22:10:40.261346+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	hola
2026-02-24 23:29:06.797629+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	mi abuelita esta en peligro
2026-02-24 23:23:16.494126+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	nigga
2026-02-20 04:03:35.158694+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.0.0	""	""	""	como sabes qué es dulce y qué no?
2026-02-20 03:03:08.930316+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.0.0	""	""	""	mandame la ubicacion correcta
2026-02-20 03:02:51.978844+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.0.0	""	""	""	en cuanto tiempo estara listo?
2026-02-20 03:02:39.531712+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.0.0	""	""	""	procede con la orden
2026-02-20 03:02:29.120701+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.0.0	""	""	""	sin leche
2026-02-20 03:02:14.391871+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.0.0	""	""	""	otra bebida, quiero un americano a las rocas chico
2026-02-20 03:01:57.533194+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.0.0	""	""	""	que ingredientes tiene el pumpkin spice latte
2026-02-20 03:01:22.528692+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v2.0.0	""	""	""	muestrame el menu de bebidas con cafe
2026-02-20 03:01:04.221321+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.0.0	""	""	""	borrar orden
2026-02-20 03:00:52.991749+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.0.0	""	""	""	hola
2026-02-19 23:44:27.793038+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.0.0	""	""	""	que no sea tan dulce
2026-02-19 00:30:14.334313+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v1.0.0	""	""	""	se puede cambjar la leche del matchata?
2026-02-19 00:29:09.195871+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v1.0.0	""	""	""	un cafe americano chico
2026-02-19 00:29:03.331502+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v1.0.0	""	""	""	un matchata gtande
2026-02-19 00:29:00.901758+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v1.0.0	""	""	""	quiero
2026-02-19 00:28:57.955505+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v1.0.0	""	""	""	hola
2026-02-19 00:27:13.592497+00	8294c4cb-1723-45cf-b885-4faf81016c55	order_confirm	v1.0.0	""	""	""	seria todo
2026-02-19 00:26:50.823053+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v1.0.0	""	""	""	grande
2026-02-19 00:26:40.353109+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v1.0.0	""	""	""	quiero un matchata
2026-02-19 00:26:30.738218+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v1.0.0	""	""	""	si
2026-02-19 00:26:19.304918+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v1.0.0	""	""	""	olvida ese matchata
2026-02-19 00:25:54.252875+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v1.0.0	""	""	""	quiero un matchata
2026-02-19 00:25:39.687889+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v1.0.0	""	""	""	tipos de matchata
2026-02-19 00:25:23.446551+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v1.0.0	""	""	""	matchata precio
2026-02-19 00:25:03.125623+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v1.0.0	""	""	""	hola
2026-02-18 23:58:12.902657+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v1.0.0	""	""	""	quiero algo de sabor
